raw_title,url,date,updated_at,product,buy_or_sell,price
31 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/516/,31 Oct 2011,Closing,RBD PALM OLEIN,1030,1020
28 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/516/,28 Oct 2011,Closing,RBD PALM OLEIN,1045,1035
28 Oct 2011 – Palm/PKO Prices At Rotterdam,https://agropost.wordpress.com/page/516/,28 Oct 2011,Rotterdam,,,
27 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/517/,27 Oct 2011,Closing,RBD PALM OLEIN,1032.5,1027.5
27 Oct 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/517/,27 Oct 2011,Rotterdam,,,
25 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/517/,25 Oct 2011,Closing,RBD PALM OLEIN,1017.5,1012.5
25 Oct 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/517/,25 Oct 2011,Rotterdam,,,
24 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/517/,24 Oct 2011,Closing,RBD PALM OLEIN,1000,995
SPECIAL COMMENTARY – WHITHER GOES THE MARKET ?,https://agropost.wordpress.com/page/517/,,?,,,
21 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/517/,21 Oct 2011,Closing,RBD PALM OLEIN,990,987.5
18 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/517/,18 Oct 2011,Closing,RBD PALM OLEIN,980,977.5
21 Oct 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/517/,21 Oct 2011,Rotterdam,,,
20 Oct 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/517/,20 Oct 2011,Rotterdam,,,
19 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/518/,19 Oct 2011,Closing,RBD PALM OLEIN,1005,1000
19 Oct 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/518/,19 Oct 2011,Rotterdam,,,
17 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/518/,17 Oct 2011,Closing,RBD PALM OLEIN,1005,1005
15 Oct 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/518/,15 Oct 2011,Rotterdam,,,
15 Oct 2011 – Palm/PKo Prices at Closing,https://agropost.wordpress.com/page/518/,15 Oct 2011,Closing,RBD PALM OLEIN,1005,1000
13 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/518/,13 Oct 2011,Closing,RBD PALM OLEIN,990,985
11 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/518/,11 Oct 2011,Closing,RBD PALM OLEIN,977.5,967.5
11 Oct 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/518/,11 Oct 2011,Rotterdam,,,
10 Oct 2010 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/518/,10 Oct 2010,Closing,RBD PALM OLEIN,970,962.5
7 Oct 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/518/,7 Oct 2011,Rotterdam,,,
7 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/519/,7 Oct 2011,Closing,RBD PALM OLEIN,960,950
6 Oct 2011 – Palm/PKo Prices at CLosing,https://agropost.wordpress.com/page/519/,6 Oct 2011,CLosing,RBD PALM OLEIN,970,955
4 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/519/,4 Oct 2011,Closing,RBD PALM OLEIN,972.50,950
4 Oct 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/519/,4 Oct 2011,Rotterdam,,,
3 Oct 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/519/,3 Oct 2011,Closing,RBD PALM OLEIN,980,962.5
30 Sep 2011 – Palm/PKO Prices At Closing,https://agropost.wordpress.com/page/519/,30 Sep 2011,Closing,RBD PALM OLEIN,1000,990
30 Sep 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/519/,30 Sep 2011,Rotterdam,,,
29 Sep 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/519/,29 Sep 2011,Closing,RBD PALM OLEIN,990,980
29 Sep 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/519/,29 Sep 2011,Rotterdam,,,
28 September 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/519/,28 September 2011,Closing,RBD PALM OLEIN,1000,992.5
28 September 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/520/,28 September 2011,Rotterdam,,,
27 Sep 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/520/,27 Sep 2011,Closing,RBD PALM OLEIN,1025,1005
27 Sep 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/520/,27 Sep 2011,Rotterdam,,,
23 Sep 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/520/,23 Sep 2011,Rotterdam,,,
23 Sep 2011 – Palm/PKo Prices at Closing,https://agropost.wordpress.com/page/520/,23 Sep 2011,Closing,RBD PALM OLEIN,1040,1030
22 Sep 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/520/,22 Sep 2011,Rotterdam,,,
22 Sep 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/520/,22 Sep 2011,Closing,RBD PALM OLEIN,1052.5,1042.5
20 Sep 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/520/,20 Sep 2011,Closing,RBD PALM OLEIN,1072.5,1070
20 Sep 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/520/,20 Sep 2011,Rotterdam,,,
19 Sep 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/520/,19 Sep 2011,Closing,RBD PALM OLEIN,1077.5,1067.5
15 Sep 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/521/,15 Sep 2011,Rotterdam,,,
15 Sep 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/521/,15 Sep 2011,Closing,RBD PALM OLEIN,1110,1090
14 Sep 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/521/,14 Sep 2011,Closing,RBD PALM OLEIN,1120,1095
14 Sep 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/521/,14 Sep 2011,Rotterdam,,,
13 Sep 2011 – Palm/PKO Price at Closing,https://agropost.wordpress.com/page/521/,13 Sep 2011,Closing,RBD PALM OLEIN,1117.5,1100
13 Sep 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/521/,13 Sep 2011,Rotterdam,,,
12 Sep 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/521/,12 Sep 2011,Closing,RBD PALM OLEIN,1140,1122.5
9 September 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/521/,9 September 2011,Closing,RBD PALM OLEIN,1145,1122.5
9 September 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/521/,9 September 2011,Rotterdam,,,
8 September 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/521/,8 September 2011,Closing,RBD PALM OLEIN,1145,1122.5
7 September 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/522/,7 September 2011,Closing,RBD PALM OLEIN,1160,1135
6 September 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/522/,6 September 2011,Rotterdam,,,
6 September 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/522/,6 September 2011,Closing,RBD PALM OLEIN,1150,1120
5 September 2011 – Palm/PKo Prices at Closing,https://agropost.wordpress.com/page/522/,5 September 2011,Closing,RBD PALM OLEIN,1160,1135
5 Septemeber 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/522/,5 Septemeber 2011,Rotterdam,,,
29 August 2011 – Palm/PKO Prices at Closing (Half Day Only Today),https://agropost.wordpress.com/page/522/,29 August 2011,Today),RBD PALM OLEIN,1160,1132.5
26 August 2011 – Palm/PKO Prices At Closing,https://agropost.wordpress.com/page/522/,26 August 2011,Closing,RBD PALM OLEIN,1142.5,1110
25 August 2011 – Palm/PKo Prices at Closing,https://agropost.wordpress.com/page/522/,25 August 2011,Closing,RBD PALM OLEIN,1150,1120
24 August 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/522/,24 August 2011,Rotterdam,,,
24 August 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/522/,24 August 2011,Closing,RBD PALM OLEIN,1167.5,1140
23 August 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/523/,23 August 2011,Rotterdam,,,
23 August 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/523/,23 August 2011,Closing,RBD PALM OLEIN,1175,1150
22 August 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/523/,22 August 2011,Rotterdam,,,
22 August 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/523/,22 August 2011,Closing,RBD PALM OLEIN,1165,1135
19 August  2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/523/,,Closing,RBD PALM OLEIN,1165,1130
18 August 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/523/,18 August 2011,Closing,RBD PALM OLEIN,1170,1132.5
17 August 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/523/,17 August 2011,Closing,RBD PALM OLEIN,1170,1135
16 August 2011 – Palm/PKo Prices at Closing,https://agropost.wordpress.com/page/523/,16 August 2011,Closing,RBD PALM OLEIN,1162.5,1127.5
15 August 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/523/,15 August 2011,Closing,RBD PALM OLEIN,1165,1140
12 August 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/523/,12 August 2011,Closing,RBD PALM OLEIN,1155,1145
12 August 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/524/,12 August 2011,Midday,RBD PALM OLEIN,1152.5,1140
11 August 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/524/,11 August 2011,Rotterdam,,,
11 August 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/524/,11 August 2011,Closing,RBD PALM OLEIN,1145,1135
11 August 2011 – Palm/PKo Prices at Midday,https://agropost.wordpress.com/page/524/,11 August 2011,Midday,RBD PALM OLEIN,1145,1115
9 August 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/524/,9 August 2011,Closing,RBD PALM OLEIN,Na,1125
9 August 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/524/,9 August 2011,Midday,RBD PALM OLEIN,Na,1115
8 August 2011 – Palm/PKO Prices At Closing,https://agropost.wordpress.com/page/524/,8 August 2011,Closing,RBD PALM OLEIN,1145,1135
8 August 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/524/,8 August 2011,Midday,RBD PALM OLEIN,1150,1140
5 Aug 2011 – Palm/PKo Prices At Closing,https://agropost.wordpress.com/page/524/,5 Aug 2011,Closing,RBD PALM OLEIN,1157.5,1145
5 August 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/524/,5 August 2011,Midday,RBD PALM OLEIN,1160,1147.5
4 August 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/525/,4 August 2011,Midday,RBD PALM OLEIN,1170,1160
4 August 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/525/,4 August 2011,Midday,"
","
","
"
3 Aug 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/525/,3 Aug 2011,Closing,RBD PALM OLEIN,1180,1170
3 Aug 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/525/,3 Aug 2011,Midday,RBD PALM OLEIN,1180,1170
2 August 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/525/,2 August 2011,Closing,RBD PALM OLEIN,1175,1167.5
2 Aug 2011 –  Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/525/,2 Aug 2011,Midday,RBD PALM OLEIN,1177.5,1170
1 August 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/525/,1 August 2011,Rotterdam,,,
1 August 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/525/,1 August 2011,Closing,RBD PALM OLEIN,1177.5,1165
1 August 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/525/,1 August 2011,Midday,RBD PALM OLEIN,1175,1165
29 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/525/,29 July 2011,Closing,RBD PALM OLEIN,1170,1155
29 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/526/,29 July 2011,Midday,RBD PALM OLEIN,1172.5,1157.5
28 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/526/,28 July 2011,Closing,RBD PALM OLEIN,1175,1160
28 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/526/,28 July 2011,Midday,RBD PALM OLEIN,1170,1152.5
27 July 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/526/,27 July 2011,Rotterdam,,,
27 July 2011 – Palm/PKo Prices at Closing,https://agropost.wordpress.com/page/526/,27 July 2011,Closing,RBD PALM OLEIN,1177.5,1165
27 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/526/,27 July 2011,Midday,RBD PALM OLEIN,1180,1165
26 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/526/,26 July 2011,Midday,RBD PALM OLEIN,1165,1152.5
25 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/526/,25 July 2011,Closing,RBD PALM OLEIN,1162.5,1152.5
25 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/526/,25 July 2011,Midday,RBD PALM OLEIN,1175,1152.5
22 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/526/,22 July 2011,Closing,RBD PALM OLEIN,1175,1160
22 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/527/,22 July 2011,Midday,RBD PALM OLEIN,1172.5,1155
21 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/527/,21 July 2011,Midday,RBD PALM OLEIN,1170,1155
20 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/527/,20 July 2011,Closing,RBD PALM OLEIN,1167.5,1150
20 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/527/,20 July 2011,Midday,RBD PALM OLEIN,1165,1140
19 July 2011 – Palm/PKo Prices at Rotterdam,https://agropost.wordpress.com/page/527/,19 July 2011,Rotterdam,,,
19 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/527/,19 July 2011,Closing,RBD PALM OLEIN,1150,1125
19 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/527/,19 July 2011,Midday,RBD PALM OLEIN,1150,1120
18 July 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/527/,18 July 2011,Rotterdam,,,
18 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/527/,18 July 2011,Closing,RBD PALM OLEIN,1145,1117.5
18 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/527/,18 July 2011,Midday,RBD PALM OLEIN,1152.5,1130
15 July 2011 – Palm/PKo Prices at Midday,https://agropost.wordpress.com/page/528/,15 July 2011,Midday,RBD PALM OLEIN,1140,1122.5
14 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/528/,14 July 2011,Closing,RBD PALM OLEIN,1135,1125
14 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/528/,14 July 2011,Midday,RBD PALM OLEIN,1125,1117.5
13 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/528/,13 July 2011,Closing,RBD PALM OLEIN,1117.5,1110
13 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/528/,13 July 2011,Midday,RBD PALM OLEIN,1110,1100
12 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/528/,12 July 2011,Closing,RBD PALM OLEIN,1115,1092.5
12 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/528/,12 July 2011,Midday,RBD PALM OLEIN,1115,1092.5
11 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/528/,11 July 2011,Closing,RBD PALM OLEIN,1125,1115
11 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/528/,11 July 2011,Midday,RBD PALM OLEIN,1125,1115
8 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/528/,8 July 2011,Closing,RBD PALM OLEIN,1120,115
8 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/529/,8 July 2011,Midday,RBD PALM OLEIN,1130,1110
7 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/529/,7 July 2011,Closing,RBD PALM OLEIN,1125,1100
7 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/529/,7 July 2011,Midday,RBD PALM OLEIN,1120,1095
6 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/529/,6 July 2011,Closing,RBD PALM OLEIN,1112.5,1090
6 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/529/,6 July 2011,Midday,RBD PALM OLEIN,1112.5,1095
5 July 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/529/,5 July 2011,Rotterdam,,,
5 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/529/,5 July 2011,Closing,RBD PALM OLEIN,1120,1095
5 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/529/,5 July 2011,Midday,RBD PALM OLEIN,1120,1095
4 July 2011 – Palm/PKO prices at Rotterdam,https://agropost.wordpress.com/page/529/,4 July 2011,Rotterdam,,,
4 July 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/529/,4 July 2011,Closing,RBD PALM OLEIN,1125,1100
4 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/530/,4 July 2011,Midday,RBD PALM OLEIN,1130,1110
1 July 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/530/,1 July 2011,Rotterdam,,,
1 July 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/530/,1 July 2011,Midday,RBD PALM OLEIN,1115,1095
30 June 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/530/,30 June 2011,Closing,RBD PALM OLEIN,1117.5,1095
30 June 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/530/,30 June 2011,Rotterdam,,,
30 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/530/,30 June 2011,Midday,RBD PALM OLEIN,1125,1107.5
29 June 2011 – Palm/PKo Prices at Closing,https://agropost.wordpress.com/page/530/,29 June 2011,Closing,RBD PALM OLEIN,1117.5,1107.5
29 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/530/,29 June 2011,Midday,RBD PALM OLEIN,1112.5,1102.5
28 June 2011 – Palm/PKO prices at Closimg,https://agropost.wordpress.com/page/530/,28 June 2011,Closimg,RBD PALM OLEIN,1100,1080
28 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/530/,28 June 2011,Midday,RBD PALM OLEIN,1097.5,1085
27 June 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/531/,27 June 2011,Closing,RBD PALM OLEIN,1090,1075
27 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/531/,27 June 2011,Midday,RBD PALM OLEIN,1102.5,1085
24 June 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/531/,24 June 2011,Closing,RBD PALM OLEIN,1115,1100
24 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/531/,24 June 2011,Midday,RBD PALM OLEIN,1117.5,1105
23 June 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/531/,23 June 2011,Rotterdam,,,
23 June 2011 – Palm/PKo Prices at Close,https://agropost.wordpress.com/page/531/,23 June 2011,Close,RBD PALM OLEIN,1120,1105
23 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/531/,23 June 2011,Midday,RBD PALM OLEIN,1135,1120
22 June 2011 – Palm/PKo Prices at Midday,https://agropost.wordpress.com/page/531/,22 June 2011,Midday,RBD PALM OLEIN,1140,1127.5
21 June 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/531/,21 June 2011,Closing,RBD PALM OLEIN,1140,1127.5
20 June 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/531/,20 June 2011,Closing,RBD PALM OLEIN,1140,1120
20 June 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/532/,20 June 2011,Rotterdam,,,
20 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/532/,20 June 2011,Midday,RBD PALM OLEIN,1140,1125
16 June 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/532/,16 June 2011,Closing,RBD PALM OLEIN,1135,1125
16 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/532/,16 June 2011,Midday,RBD PALM OLEIN,1155,1145
15 June 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/532/,15 June 2011,Closing,RBD PALM OLEIN,1160,1140
15 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/532/,15 June 2011,Midday,RBD PALM OLEIN,1157.5,1140
14 June 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/532/,14 June 2011,Closing,RBD PALM OLEIN,1155,1140
14 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/532/,14 June 2011,Midday,RBD PALM OLEIN,1160,1142.5
13 June 2011 – Palm/PKO Prices at Close,https://agropost.wordpress.com/page/532/,13 June 2011,Close,RBD PALM OLEIN,1160,1142.5
9 June 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/533/,9 June 2011,Rotterdam,,,
9 June 2011 – Palm/PKO Prices at Close,https://agropost.wordpress.com/page/533/,9 June 2011,Close,RBD PALM OLEIN,1200,1180
9 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/533/,9 June 2011,Midday,RBD PALM OLEIN,1212.5,1195
8 June 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/533/,8 June 2011,Rotterdam,,,
8 Jun 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/533/,8 Jun 2011,Closing,RBD PALM OLEIN,1205,1185
8 Jun 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/533/,8 Jun 2011,Midday,RBD PALM OLEIN,1210,1195
7 Jun 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/533/,7 Jun 2011,Closing,RBD PALM OLEIN,1220,1207.5
7 Jun 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/533/,7 Jun 2011,Midday,RBD PALM OLEIN,1217.5,1207.5
7 June 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/533/,7 June 2011,Rotterdam,,,
6 June 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/533/,6 June 2011,Closing,RBD PALM OLEIN,1225,1210
6 June 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/534/,6 June 2011,Rotterdam,,,
6 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/534/,6 June 2011,Midday,RBD PALM OLEIN,1240,1225
3 June 2011 – Palm/PKO Prices at Close,https://agropost.wordpress.com/page/534/,3 June 2011,Close,RBD PALM OLEIN,1240,1230
3 June 2011 – Palm/PKo Prices at Noon,https://agropost.wordpress.com/page/534/,3 June 2011,Noon,RBD PALM OLEIN,1245,1232.5
2 June 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/534/,2 June 2011,Closing,RBD PALM OLEIN,1235,1220
2 June 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/534/,2 June 2011,Midday,RBD PALM OLEIN,1230,1212.5
1 June 2011 – Palm/PKO at Closing,https://agropost.wordpress.com/page/534/,1 June 2011,Closing,RBD PALM OLEIN,1220,1210
1 June  2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/534/,,Midday,RBD PALM OLEIN,1230,1220
31 May 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/534/,31 May 2011,Closing,RBD PALM OLEIN,1225,1215
31 May 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/534/,31 May 2011,Midday,RBD PALM OLEIN,1230,1220
30 May 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/535/,30 May 2011,Closing,RBD PALM OLEIN,1230,1217.50
30 May 2011 – PALM /PKO Prices at Midday,https://agropost.wordpress.com/page/535/,30 May 2011,Midday,RBD PALM OLEIN,1240,1225
27 May 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/535/,27 May 2011,Closing,RBD PALM OLEIN,1230,1215
27 May 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/535/,27 May 2011,Midday,RBD PALM OLEIN,1230,1210
26 May 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/535/,26 May 2011,Closing,RBD PALM OLEIN,1230,1205
25 May 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/535/,25 May 2011,Rotterdam,,,
25 May 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/535/,25 May 2011,Closing,RBD PALM OLEIN,1230,1200
25 May 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/535/,25 May 2011,Midday,RBD PALM OLEIN,1215,1185
24 May 2011 – Palm/PKO Prices at Rotterdam,https://agropost.wordpress.com/page/535/,24 May 2011,Rotterdam,,,
24 May 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/535/,24 May 2011,Closing,RBD PALM OLEIN,1220,1192.5
24 May 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/536/,24 May 2011,Midday,RBD PALM OLEIN,1220,1195
23 May 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/536/,23 May 2011,Closing,RBD PALM OLEIN,1215,1192.5
23 May 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/536/,23 May 2011,Midday,RBD PALM OLEIN,1222.5,1205
20th May 2011 – Palm/PKO Prices At Closing,https://agropost.wordpress.com/page/536/,20th May 2011,Closing,RBD PALM OLEIN,1230,1210
20 May 2011 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/536/,20 May 2011,Midday,RBD PALM OLEIN,1225,1200
19 May 2011 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/536/,19 May 2011,Closing,RBD PALM OLEIN,Na,1230
19 May 2011 – Palm/PKO prices at Midday,https://agropost.wordpress.com/page/536/,19 May 2011,Midday,RBD PALM OLEIN,1220,1220
18 May 2011- Palm/PKo Prices at Closing,https://agropost.wordpress.com/page/536/,18 May 2011,Closing,RBD PALM OLEIN,1210,1212.5
